paramID,flag,periodLen,steps
5489,periodic,168.0000,19488
5490,periodic,168.0000,5040
5491,periodic,168.0000,15792
5492,periodic,168.0000,14112
5493,periodic,168.0000,6384
5494,periodic,168.0000,23184
5495,periodic,168.0000,23856
5496,periodic,168.0000,18816
5497,periodic,168.0000,9072
5498,periodic,168.0000,5040
5499,periodic,168.0000,9072
5500,periodic,168.0000,13440
5501,periodic,168.0000,5040
5502,periodic,168.0000,5040
5503,periodic,168.0000,5040
5504,periodic,168.0000,5040
5505,periodic,168.0000,5376
5506,periodic,168.0000,5376
5507,periodic,168.0000,5040
5508,periodic,168.0000,5040
5509,periodic,168.0000,6720
5510,periodic,168.0000,5040
5511,periodic,168.0000,7056
5512,periodic,168.0000,15792
5513,periodic,168.0000,21840
5514,periodic,168.0000,20496
5515,periodic,168.0000,6384
5516,periodic,168.0000,15456
5517,periodic,168.0000,9072
5518,periodic,168.0000,12432
5519,periodic,168.0000,5040
5520,periodic,168.0000,18480
5521,periodic,168.0000,13440
5522,periodic,168.0000,50400
5523,periodic,168.0000,5040
5524,periodic,168.0000,8064
5525,periodic,168.0000,12768
5526,periodic,168.0000,14448
5527,periodic,168.0000,12432
5528,periodic,168.0000,5040
5529,periodic,168.0000,10080
5530,periodic,168.0000,14112
5531,periodic,168.0000,5712
5532,periodic,168.0000,9408
5533,periodic,168.0000,5040
5534,periodic,168.0000,12432
5535,periodic,168.0000,5040
5536,periodic,168.0000,13440
5537,periodic,168.0000,5376
5538,periodic,168.0000,42672
5539,periodic,168.0000,7728
5540,periodic,168.0000,5040
5541,periodic,168.0000,46704
5542,periodic,168.0000,20832
5543,periodic,168.0000,5040
5544,periodic,168.0000,15120
5545,periodic,168.0000,5040
5546,periodic,168.0000,9072
5547,periodic,168.0000,24192
5548,periodic,168.0000,17472
5549,periodic,168.0000,5040
5550,periodic,168.0000,5040
5551,periodic,168.0000,8400
5552,periodic,168.0000,5040
5553,periodic,168.0000,7056
5554,periodic,168.0000,10416
5555,periodic,168.0000,15456
5556,periodic,168.0000,5040
5557,periodic,168.0000,8064
5558,periodic,168.0000,5712
5559,periodic,168.0000,24528
5560,periodic,168.0000,32592
5561,periodic,168.0000,6720
5562,periodic,168.0000,5712
5563,periodic,168.0000,48720
5564,periodic,168.0000,5040
5565,periodic,168.0000,17136
5566,periodic,168.0000,10416
5567,periodic,168.0000,5040
5568,periodic,168.0000,9072
5569,periodic,168.0000,39648
5570,periodic,168.0000,5040
5571,periodic,168.0000,5040
5572,periodic,168.0000,5376
5573,periodic,168.0000,9072
5574,periodic,168.0000,5040
5575,periodic,168.0000,8064
5576,periodic,168.0000,9408
5577,periodic,168.0000,52752
5578,periodic,168.0000,27216
5579,periodic,168.0000,41328
5580,periodic,168.0000,6384
5581,periodic,168.0000,77280
5582,periodic,168.0000,15456
5583,periodic,168.0000,16128
5584,periodic,168.0000,16128
5585,periodic,168.0000,7392
5586,periodic,168.0000,15792
5587,periodic,168.0000,5040
5588,periodic,168.0000,6720
5589,periodic,168.0000,5376
5590,periodic,168.0000,9072
5591,periodic,168.0000,22512
5592,periodic,168.0000,5040
5593,periodic,168.0000,5040
5594,periodic,168.0000,32928
5595,periodic,168.0000,7392
5596,periodic,168.0000,6048
5597,periodic,168.0000,13776
5598,periodic,168.0000,11088
5599,periodic,168.0000,5040
5600,periodic,168.0000,5376
5601,periodic,168.0000,11424
5602,periodic,168.0000,13440
5603,periodic,168.0000,5040
5604,periodic,168.0000,26208
5605,periodic,168.0000,5040
5606,periodic,168.0000,49056
5607,periodic,168.0000,5712
5608,periodic,168.0000,27552
5609,periodic,168.0000,5376
5610,periodic,168.0000,76944
5611,periodic,168.0000,5040
5612,periodic,168.0000,72576
5613,periodic,168.0000,10080
5614,periodic,168.0000,7392
5615,periodic,168.0000,98448
5616,periodic,168.0000,54432
5617,periodic,168.0000,5040
5618,periodic,168.0000,5712
5619,periodic,168.0000,20832
5620,periodic,168.0000,26544
5621,periodic,168.0000,17808
5622,periodic,168.0000,7392
5623,periodic,168.0000,5040
5624,periodic,168.0000,6384
5625,periodic,168.0000,63840
5626,periodic,168.0000,11424
5627,periodic,168.0000,21168
5628,periodic,168.0000,21840
5629,periodic,168.0000,9744
5630,periodic,168.0000,6720
5631,periodic,168.0000,5712
5632,periodic,168.0000,7728
5633,periodic,168.0000,24864
5634,periodic,168.0000,10416
5635,periodic,168.0000,80640
5636,periodic,168.0000,7392
5637,periodic,168.0000,5040
5638,periodic,168.0000,11424
5639,periodic,168.0000,105168
5640,periodic,168.0000,10752
5641,periodic,168.0000,5712
5642,periodic,168.0000,11088
5643,periodic,168.0000,5040
5644,periodic,168.0000,7392
5645,periodic,168.0000,8400
5646,periodic,168.0000,8736
5647,periodic,168.0000,7728
5648,periodic,168.0000,5040
5649,periodic,168.0000,5040
5650,periodic,168.0000,13440
5651,periodic,168.0000,12432
5652,periodic,168.0000,5712
5653,periodic,168.0000,10416
5654,periodic,168.0000,5376
5655,periodic,168.0000,6384
5656,periodic,168.0000,25200
5657,periodic,168.0000,17808
5658,periodic,168.0000,6048
5659,periodic,168.0000,5040
5660,periodic,168.0000,5040
5661,periodic,168.0000,27888
5662,periodic,168.0000,7392
5663,periodic,168.0000,5040
5664,periodic,168.0000,5040
5665,periodic,168.0000,9744
5666,periodic,168.0000,5040
5667,periodic,168.0000,28896
5668,periodic,168.0000,5712
5669,periodic,168.0000,13776
5670,periodic,168.0000,42672
5671,periodic,168.0000,13440
5672,periodic,168.0000,6048
5673,periodic,168.0000,24528
5674,periodic,168.0000,5040
5675,periodic,168.0000,5040
5676,periodic,168.0000,5040
5677,periodic,168.0000,5040
5678,periodic,168.0000,54096
5679,periodic,168.0000,27552
5680,periodic,168.0000,6048
5681,periodic,168.0000,6720
5682,periodic,168.0000,10416
5683,periodic,168.0000,38304
5684,periodic,168.0000,5040
5685,periodic,168.0000,13440
5686,periodic,168.0000,7728
5687,periodic,168.0000,23520
5688,periodic,168.0000,18144
5689,periodic,168.0000,9408
5690,periodic,168.0000,5040
5691,periodic,168.0000,6720
5692,periodic,168.0000,16800
5693,periodic,168.0000,5040
5694,periodic,168.0000,15120
5695,periodic,168.0000,5712
5696,periodic,168.0000,5040
5697,periodic,168.0000,5376
5698,periodic,168.0000,13776
5699,periodic,168.0000,21840
5700,periodic,168.0000,6720
5701,periodic,168.0000,7728
5702,periodic,168.0000,5040
5703,periodic,168.0000,10416
5704,periodic,168.0000,6720
5705,periodic,168.0000,54768
5706,periodic,168.0000,17472
5707,periodic,168.0000,5040
5708,periodic,168.0000,10752
5709,periodic,168.0000,8064
5710,periodic,168.0000,5040
5711,periodic,168.0000,19488
5712,periodic,168.0000,7728
5713,periodic,168.0000,8400
5714,periodic,168.0000,5376
5715,periodic,168.0000,5040
5716,periodic,168.0000,50064
5717,periodic,168.0000,13104
5718,periodic,168.0000,14448
5719,periodic,168.0000,8064
5720,periodic,168.0000,5040
5721,periodic,168.0000,6720
5722,periodic,168.0000,40320
5723,periodic,168.0000,22176
5724,periodic,168.0000,8736
5725,periodic,168.0000,10080
5726,periodic,168.0000,5376
5727,periodic,168.0000,5040
5728,periodic,168.0000,7392
5729,periodic,168.0000,7392
5730,periodic,168.0000,7392
5731,periodic,168.0000,16128
5732,periodic,168.0000,25536
5733,periodic,168.0000,5040
5734,periodic,168.0000,9072
5735,periodic,168.0000,24528
5736,periodic,168.0000,10080
5737,periodic,168.0000,55776
5738,periodic,168.0000,5040
5739,periodic,168.0000,5040
5740,periodic,168.0000,6384
5741,periodic,168.0000,8400
5742,periodic,168.0000,16464
5743,periodic,168.0000,12768
5744,periodic,168.0000,9408
5745,periodic,168.0000,7728
5746,periodic,168.0000,5712
5747,periodic,168.0000,10416
5748,periodic,168.0000,5040
5749,periodic,168.0000,10416
5750,periodic,168.0000,6048
5751,periodic,168.0000,5040
5752,periodic,168.0000,11424
5753,periodic,168.0000,5040
5754,periodic,168.0000,16464
5755,periodic,168.0000,5376
5756,periodic,168.0000,6048
5757,periodic,168.0000,5040
5758,periodic,168.0000,5040
5759,periodic,168.0000,5040
5760,periodic,168.0000,35952
5761,periodic,168.0000,12096
5762,periodic,168.0000,5040
5763,periodic,168.0000,7056
5764,periodic,168.0000,12432
5765,periodic,168.0000,58800
5766,periodic,168.0000,18144
5767,periodic,168.0000,10416
5768,periodic,168.0000,5040
5769,periodic,168.0000,5712
5770,periodic,168.0000,6384
5771,periodic,168.0000,52080
5772,periodic,168.0000,5040
5773,periodic,168.0000,6048
5774,periodic,168.0000,30576
5775,periodic,168.0000,49392
5776,periodic,168.0000,12096
5777,periodic,168.0000,13776
5778,periodic,168.0000,6384
5779,periodic,168.0000,28560
5780,periodic,168.0000,5040
5781,periodic,168.0000,20496
5782,periodic,168.0000,23184
5783,periodic,168.0000,6720
5784,periodic,168.0000,18144
5785,periodic,168.0000,16800
5786,periodic,168.0000,17472
5787,periodic,168.0000,28896
5788,periodic,168.0000,12768
5789,periodic,168.0000,5712
5790,periodic,168.0000,19824
5791,periodic,168.0000,5040
5792,periodic,168.0000,30912
5793,periodic,168.0000,5040
5794,periodic,168.0000,24192
5795,periodic,168.0000,6384
5796,periodic,168.0000,5712
5797,periodic,168.0000,19152
5798,periodic,168.0000,6384
5799,periodic,168.0000,19488
5800,periodic,168.0000,5040
5801,periodic,168.0000,8736
5802,periodic,168.0000,6720
5803,periodic,168.0000,6048
5804,periodic,168.0000,6048
5805,periodic,168.0000,62832
5806,periodic,168.0000,8400
5807,periodic,168.0000,5376
5808,periodic,168.0000,5040
5809,periodic,168.0000,8400
5810,periodic,168.0000,5712
5811,periodic,168.0000,5040
5812,periodic,168.0000,64512
5813,periodic,168.0000,9408
5814,periodic,168.0000,7728
5815,periodic,168.0000,28560
5816,periodic,168.0000,50736
5817,periodic,168.0000,5040
5818,periodic,168.0000,8400
5819,periodic,168.0000,10080
5820,periodic,168.0000,7728
5821,periodic,168.0000,5712
5822,periodic,168.0000,5040
5823,periodic,168.0000,5040
5824,periodic,168.0000,23520
5825,periodic,168.0000,45696
5826,periodic,168.0000,12432
5827,periodic,168.0000,56448
5828,periodic,168.0000,7392
5829,periodic,168.0000,6048
5830,periodic,168.0000,5040
5831,periodic,168.0000,5712
5832,periodic,168.0000,5712
5833,periodic,168.0000,6720
5834,periodic,168.0000,8400
5835,periodic,168.0000,19824
5836,periodic,168.0000,29232
5837,periodic,168.0000,9072
5838,periodic,168.0000,7392
5839,periodic,168.0000,22848
5840,periodic,168.0000,8064
5841,periodic,168.0000,10080
5842,periodic,168.0000,11088
5843,periodic,168.0000,5040
5844,periodic,168.0000,5712
5845,periodic,168.0000,8400
5846,periodic,168.0000,5040
5847,periodic,168.0000,5040
5848,periodic,168.0000,7056
5849,periodic,168.0000,14448
5850,periodic,168.0000,32928
5851,periodic,168.0000,5040
5852,periodic,168.0000,41328
5853,periodic,168.0000,5040
5854,periodic,168.0000,24528
5855,periodic,168.0000,6720
5856,periodic,168.0000,9072
5857,periodic,168.0000,13104
5858,periodic,168.0000,5040
5859,periodic,168.0000,106176
5860,periodic,168.0000,37296
5861,periodic,168.0000,5712
5862,periodic,168.0000,9744
5863,periodic,168.0000,8736
5864,periodic,168.0000,23184
5865,periodic,168.0000,66192
5866,periodic,168.0000,9408
5867,periodic,168.0000,11088
5868,periodic,168.0000,10752
5869,periodic,168.0000,7728
5870,periodic,168.0000,15120
5871,periodic,168.0000,13104
5872,periodic,168.0000,15456
5873,periodic,168.0000,49392
5874,periodic,168.0000,6048
5875,periodic,168.0000,11760
5876,periodic,168.0000,7392
5877,periodic,168.0000,5040
5878,periodic,168.0000,49056
5879,periodic,168.0000,19824
5880,periodic,168.0000,19152
5881,periodic,168.0000,6720
5882,periodic,168.0000,27216
5883,periodic,168.0000,23856
5884,periodic,168.0000,18816
5885,periodic,168.0000,6048
5886,periodic,168.0000,15120
5887,periodic,168.0000,13440
5888,periodic,168.0000,6048
5889,periodic,168.0000,5376
5890,periodic,168.0000,5040
5891,periodic,168.0000,15792
5892,periodic,168.0000,20496
5893,periodic,168.0000,5712
5894,periodic,168.0000,22176
5895,periodic,168.0000,10752
5896,periodic,168.0000,27552
5897,periodic,168.0000,51408
5898,periodic,168.0000,25200
5899,periodic,168.0000,18480
5900,periodic,168.0000,5040
5901,periodic,168.0000,12768
5902,periodic,168.0000,5040
5903,periodic,168.0000,19152
5904,periodic,168.0000,38640
5905,periodic,168.0000,18816
5906,periodic,168.0000,18816
5907,periodic,168.0000,134064
5908,periodic,168.0000,5376
5909,periodic,168.0000,21168
5910,periodic,168.0000,71568
5911,periodic,168.0000,5040
5912,periodic,168.0000,34272
5913,periodic,168.0000,24864
5914,periodic,168.0000,5040
5915,periodic,168.0000,5040
5916,periodic,168.0000,5040
5917,periodic,168.0000,25200
5918,periodic,168.0000,7392
5919,periodic,168.0000,24864
5920,periodic,168.0000,5040
5921,periodic,168.0000,56784
5922,periodic,168.0000,39648
5923,periodic,168.0000,5376
5924,periodic,168.0000,12096
5925,periodic,168.0000,11424
5926,periodic,168.0000,13440
5927,periodic,168.0000,12096
5928,periodic,168.0000,5712
5929,periodic,168.0000,44688
5930,periodic,168.0000,18816
5931,periodic,168.0000,5040
5932,periodic,168.0000,66528
5933,periodic,168.0000,7056
5934,periodic,168.0000,65856
5935,periodic,168.0000,8736
5936,periodic,168.0000,5712
5937,periodic,168.0000,5040
5938,periodic,168.0000,11088
5939,periodic,168.0000,5040
5940,periodic,168.0000,24864
5941,periodic,168.0000,5040
5942,periodic,168.0000,30912
5943,periodic,168.0000,21168
5944,periodic,168.0000,19488
5945,periodic,168.0000,8400
5946,periodic,168.0000,21168
5947,periodic,168.0000,45024
5948,periodic,168.0000,5040
5949,periodic,168.0000,13440
5950,periodic,168.0000,6384
5951,periodic,168.0000,5040
5952,periodic,168.0000,6048
5953,periodic,168.0000,5040
5954,periodic,168.0000,6384
5955,periodic,168.0000,13776
5956,periodic,168.0000,5040
5957,periodic,168.0000,6384
5958,periodic,168.0000,8400
5959,periodic,168.0000,28560
5960,periodic,168.0000,17472
5961,periodic,168.0000,5040
5962,periodic,168.0000,28560
5963,periodic,168.0000,6048
5964,periodic,168.0000,207648
5965,periodic,168.0000,29232
5966,periodic,168.0000,20496
5967,periodic,168.0000,21840
5968,periodic,168.0000,21840
5969,periodic,168.0000,5040
5970,periodic,168.0000,5040
5971,periodic,168.0000,10752
5972,periodic,168.0000,7392
5973,periodic,168.0000,8736
5974,periodic,168.0000,6384
5975,periodic,168.0000,10416
5976,periodic,168.0000,5040
5977,periodic,168.0000,49728
5978,periodic,168.0000,5040
5979,periodic,168.0000,5712
5980,periodic,168.0000,33264
5981,periodic,168.0000,35280
5982,periodic,168.0000,14784
5983,periodic,168.0000,64848
5984,periodic,168.0000,5712
5985,periodic,168.0000,5040
5986,periodic,168.0000,5040
5987,periodic,168.0000,22176
5988,periodic,168.0000,7056
5989,periodic,168.0000,16128
5990,periodic,168.0000,8736
5991,periodic,168.0000,5376
5992,periodic,168.0000,5040
5993,periodic,168.0000,5040
5994,periodic,168.0000,5040
5995,periodic,168.0000,43344
5996,periodic,168.0000,5040
5997,periodic,168.0000,91056
5998,periodic,168.0000,8400
5999,periodic,168.0000,5040
6000,periodic,168.0000,21840
6001,periodic,168.0000,23184
6002,periodic,168.0000,22176
6003,periodic,168.0000,5040
6004,periodic,168.0000,50064
6005,periodic,168.0000,9744
6006,periodic,168.0000,13440
6007,periodic,168.0000,5040
6008,periodic,168.0000,12432
6009,periodic,168.0000,23184
6010,periodic,168.0000,9408
6011,periodic,168.0000,7728
6012,periodic,168.0000,10416
6013,periodic,168.0000,10080
6014,periodic,168.0000,17472
6015,periodic,168.0000,13104
6016,periodic,168.0000,12432
6017,periodic,168.0000,5040
6018,periodic,168.0000,21168
6019,periodic,168.0000,19824
6020,periodic,168.0000,15792
6021,periodic,168.0000,13104
6022,periodic,168.0000,5040
6023,periodic,168.0000,6720
6024,periodic,168.0000,5040
6025,periodic,168.0000,5040
6026,periodic,168.0000,33936
6027,periodic,168.0000,10080
6028,periodic,168.0000,12096
6029,periodic,168.0000,5040
6030,periodic,168.0000,6384
6031,periodic,168.0000,6384
6032,periodic,168.0000,113904
6033,periodic,168.0000,15792
6034,periodic,168.0000,5040
6035,periodic,168.0000,5040
6036,periodic,168.0000,46704
6037,periodic,168.0000,6720
6038,periodic,168.0000,17136
6039,periodic,168.0000,21840
6040,periodic,168.0000,5040
6041,periodic,168.0000,5040
6042,periodic,168.0000,5040
6043,periodic,168.0000,5040
6044,periodic,168.0000,19152
6045,periodic,168.0000,63840
6046,periodic,168.0000,7728
6047,periodic,168.0000,6048
6048,periodic,168.0000,6048
6049,periodic,168.0000,26544
6050,periodic,168.0000,11088
6051,periodic,168.0000,11760
6052,periodic,168.0000,16464
6053,periodic,168.0000,5040
6054,periodic,168.0000,75264
6055,periodic,168.0000,18144
6056,periodic,168.0000,5712
6057,periodic,168.0000,22176
6058,periodic,168.0000,5040
6059,periodic,168.0000,10752
6060,periodic,168.0000,7728
6061,periodic,168.0000,6720
6062,periodic,168.0000,43680
6063,periodic,168.0000,37632
6064,periodic,168.0000,5712
6065,periodic,168.0000,8736
6066,periodic,168.0000,7392
6067,periodic,168.0000,118272
6068,periodic,168.0000,13440
6069,periodic,168.0000,5040
6070,periodic,168.0000,7728
6071,periodic,168.0000,5040
6072,periodic,168.0000,5712
6073,periodic,168.0000,20160
6074,periodic,168.0000,39984
6075,periodic,168.0000,8736
6076,periodic,168.0000,31584
6077,periodic,168.0000,10752
6078,periodic,168.0000,12096
6079,periodic,168.0000,11760
6080,periodic,168.0000,5040
6081,periodic,168.0000,8736
6082,periodic,168.0000,5040
6083,periodic,168.0000,5040
6084,periodic,168.0000,5040
6085,periodic,168.0000,18144
6086,periodic,168.0000,16128
6087,periodic,168.0000,31248
6088,periodic,168.0000,35616
6089,periodic,168.0000,5040
6090,periodic,168.0000,16464
6091,periodic,168.0000,5040
6092,periodic,168.0000,37632
6093,periodic,168.0000,5040
6094,periodic,168.0000,9744
6095,periodic,168.0000,37296
6096,periodic,168.0000,5040
6097,periodic,168.0000,13440
6098,periodic,168.0000,5712
6099,periodic,168.0000,5712
6100,periodic,168.0000,5040
6101,periodic,168.0000,5040
6102,periodic,168.0000,91728
6103,periodic,168.0000,12768
6104,periodic,168.0000,6720
6105,periodic,168.0000,5040
6106,periodic,168.0000,5040
6107,periodic,168.0000,5040
6108,periodic,168.0000,11088
6109,periodic,168.0000,13776
6110,periodic,168.0000,28896
6111,periodic,168.0000,12432
6112,periodic,168.0000,5376
6113,periodic,168.0000,5040
6114,periodic,168.0000,5712
6115,periodic,168.0000,5712
6116,periodic,168.0000,13440
6117,periodic,168.0000,7728
6118,periodic,168.0000,5040
6119,periodic,168.0000,11424
6120,periodic,168.0000,11088
6121,periodic,168.0000,28224
6122,periodic,168.0000,9408
6123,periodic,168.0000,38640
6124,periodic,168.0000,5040
6125,periodic,168.0000,30576
6126,periodic,168.0000,69888
6127,periodic,168.0000,14112
6128,periodic,168.0000,11760
6129,periodic,168.0000,40992
6130,periodic,168.0000,12432
6131,periodic,168.0000,5040
6132,periodic,168.0000,5040
6133,periodic,168.0000,14112
6134,periodic,168.0000,5040
6135,periodic,168.0000,6384
6136,periodic,168.0000,6048
6137,periodic,168.0000,5040
6138,periodic,168.0000,212016
6139,periodic,168.0000,5712
6140,periodic,168.0000,7056
6141,periodic,168.0000,18816
6142,periodic,168.0000,5040
6143,periodic,168.0000,11088
6144,periodic,168.0000,29232
6145,periodic,168.0000,11760
6146,periodic,168.0000,5040
6147,periodic,168.0000,9072
6148,periodic,168.0000,5040
6149,periodic,168.0000,27216
6150,periodic,168.0000,5040
6151,periodic,168.0000,11760
6152,periodic,168.0000,6720
6153,periodic,168.0000,23184
6154,periodic,168.0000,5040
6155,periodic,168.0000,11088
6156,periodic,168.0000,33600
6157,periodic,168.0000,5712
6158,periodic,168.0000,26208
6159,periodic,168.0000,5040
6160,periodic,168.0000,6048
6161,periodic,168.0000,21504
6162,periodic,168.0000,17136
6163,periodic,168.0000,30240
6164,periodic,168.0000,34944
6165,periodic,168.0000,15120
6166,periodic,168.0000,25200
6167,periodic,168.0000,5712
6168,periodic,168.0000,5040
6169,periodic,168.0000,5040
6170,periodic,168.0000,6384
6171,periodic,168.0000,47712
6172,periodic,168.0000,5040
6173,periodic,168.0000,13440
6174,periodic,168.0000,23856
6175,periodic,168.0000,22848
6176,periodic,168.0000,11088
6177,periodic,168.0000,18816
6178,periodic,168.0000,10416
6179,periodic,168.0000,15456
6180,periodic,168.0000,5040
6181,periodic,168.0000,5040
6182,periodic,168.0000,57120
6183,periodic,168.0000,13104
6184,periodic,168.0000,20160
6185,periodic,168.0000,24864
6186,periodic,168.0000,5040
6187,periodic,168.0000,20160
6188,periodic,168.0000,6384
6189,periodic,168.0000,5040
6190,periodic,168.0000,5040
6191,periodic,168.0000,17472
6192,periodic,168.0000,7392
6193,periodic,168.0000,5376
6194,periodic,168.0000,5376
6195,periodic,168.0000,9072
6196,periodic,168.0000,5040
6197,periodic,168.0000,5040
6198,periodic,168.0000,7728
6199,periodic,168.0000,27888
6200,periodic,168.0000,20496
6201,periodic,168.0000,54096
6202,periodic,168.0000,9744
6203,periodic,168.0000,19488
6204,periodic,168.0000,13440
6205,periodic,168.0000,5040
6206,periodic,168.0000,5712
6207,periodic,168.0000,18816
6208,periodic,168.0000,13440
6209,periodic,168.0000,9072
6210,periodic,168.0000,5040
6211,periodic,168.0000,21840
6212,periodic,168.0000,5040
6213,periodic,168.0000,7056
6214,periodic,168.0000,10752
6215,periodic,168.0000,7056
6216,periodic,168.0000,21840
6217,periodic,168.0000,11088
6218,periodic,168.0000,46704
6219,periodic,168.0000,31584
6220,periodic,168.0000,5040
6221,periodic,168.0000,5040
6222,periodic,168.0000,5040
6223,periodic,168.0000,9072
6224,periodic,168.0000,10080
6225,periodic,168.0000,12096
6226,periodic,168.0000,7392
6227,periodic,168.0000,5040
6228,periodic,168.0000,59136
6229,periodic,168.0000,24192
6230,periodic,168.0000,19488
6231,periodic,168.0000,5712
6232,periodic,168.0000,15120
6233,periodic,168.0000,5040
6234,periodic,168.0000,5040
6235,periodic,168.0000,12096
6236,periodic,168.0000,9408
6237,periodic,168.0000,5040
6238,periodic,168.0000,5040
6239,periodic,168.0000,8064
6240,periodic,168.0000,64848
6241,periodic,168.0000,5376
6242,periodic,168.0000,5040
6243,periodic,168.0000,71904
6244,periodic,168.0000,5712
6245,periodic,168.0000,7728
6246,periodic,168.0000,10752
6247,periodic,168.0000,8400
6248,periodic,168.0000,12432
6249,periodic,168.0000,11088
6250,periodic,168.0000,5040
6251,periodic,168.0000,5712
6252,periodic,168.0000,62496
6253,periodic,168.0000,10752
6254,periodic,168.0000,9408
6255,periodic,168.0000,8736
6256,periodic,168.0000,6720
6257,periodic,168.0000,9072
6258,periodic,168.0000,50400
6259,periodic,168.0000,12432
6260,periodic,168.0000,41664
6261,periodic,168.0000,5040
6262,periodic,168.0000,5040
6263,periodic,168.0000,11760
6264,periodic,168.0000,31920
6265,periodic,168.0000,17136
6266,periodic,168.0000,15120
6267,periodic,168.0000,6048
6268,periodic,168.0000,20496
6269,periodic,168.0000,16464
6270,periodic,168.0000,9408
6271,periodic,168.0000,6720
6272,periodic,168.0000,5040
6273,periodic,168.0000,50064
6274,periodic,168.0000,33936
6275,periodic,168.0000,5040
6276,periodic,168.0000,38976
6277,periodic,168.0000,9408
6278,periodic,168.0000,5040
6279,periodic,168.0000,7056
6280,periodic,168.0000,5040
6281,periodic,168.0000,20496
6282,periodic,168.0000,11424
6283,periodic,168.0000,5712
6284,periodic,168.0000,12096
6285,periodic,168.0000,23520
6286,periodic,168.0000,14784
6287,periodic,168.0000,15456
6288,periodic,168.0000,30912
6289,periodic,168.0000,5040
6290,periodic,168.0000,15120
6291,periodic,168.0000,5040
6292,periodic,168.0000,25200
6293,periodic,168.0000,90048
6294,periodic,168.0000,7392
6295,periodic,168.0000,26208
6296,periodic,168.0000,6384
6297,periodic,168.0000,5376
6298,periodic,168.0000,8736
6299,periodic,168.0000,5040
6300,periodic,168.0000,5040
6301,periodic,168.0000,24192
6302,periodic,168.0000,5040
6303,periodic,168.0000,5040
6304,periodic,168.0000,5040
6305,periodic,168.0000,5712
6306,periodic,168.0000,5040
6307,periodic,168.0000,5040
6308,periodic,168.0000,5040
6309,periodic,168.0000,18816
6310,periodic,168.0000,16128
6311,periodic,168.0000,6048
6312,periodic,168.0000,54768
6313,periodic,168.0000,7728
6314,periodic,168.0000,51072
6315,periodic,168.0000,30912
6316,periodic,168.0000,5040
6317,periodic,168.0000,5040
6318,periodic,168.0000,7056
6319,periodic,168.0000,9408
6320,periodic,168.0000,12432
6321,periodic,168.0000,6048
6322,periodic,168.0000,42672
6323,periodic,168.0000,5376
6324,periodic,168.0000,11760
6325,periodic,168.0000,18816
6326,periodic,168.0000,35616
6327,periodic,168.0000,8064
6328,periodic,168.0000,5712
6329,periodic,168.0000,29904
6330,periodic,168.0000,9072
6331,periodic,168.0000,11424
6332,periodic,168.0000,11424
6333,periodic,168.0000,30576
6334,periodic,168.0000,5712
6335,periodic,168.0000,17808
6336,periodic,168.0000,5040
6337,periodic,168.0000,14112
6338,periodic,168.0000,5376
6339,periodic,168.0000,5040
6340,periodic,168.0000,5376
6341,periodic,168.0000,5040
6342,periodic,168.0000,5040
6343,periodic,168.0000,10752
6344,periodic,168.0000,16464
6345,periodic,168.0000,17808
6346,periodic,168.0000,6720
6347,periodic,168.0000,16128
6348,periodic,168.0000,10752
6349,periodic,168.0000,50400
6350,periodic,168.0000,15120
6351,periodic,168.0000,5712
6352,periodic,168.0000,5040
6353,periodic,168.0000,6720
6354,periodic,168.0000,9408
6355,periodic,168.0000,9072
6356,periodic,168.0000,5040
6357,periodic,168.0000,5376
6358,periodic,168.0000,27552
6359,periodic,168.0000,7728
6360,periodic,168.0000,45696
6361,periodic,168.0000,5040
6362,periodic,168.0000,26208
6363,periodic,168.0000,5040
6364,periodic,168.0000,15792
6365,periodic,168.0000,8400
6366,periodic,168.0000,13440
6367,periodic,168.0000,15792
6368,periodic,168.0000,5712
6369,periodic,168.0000,13104
6370,periodic,168.0000,5712
6371,periodic,168.0000,32592
6372,periodic,168.0000,49392
6373,periodic,168.0000,5040
6374,periodic,168.0000,7392
6375,periodic,168.0000,11424
6376,periodic,168.0000,47376
6377,periodic,168.0000,5712
6378,periodic,168.0000,5040
6379,periodic,168.0000,27552
6380,periodic,168.0000,5040
6381,periodic,168.0000,5040
6382,periodic,168.0000,42672
6383,periodic,168.0000,22512
6384,periodic,168.0000,5376
6385,periodic,168.0000,5712
6386,periodic,168.0000,6384
6387,periodic,168.0000,5712
6388,periodic,168.0000,19488
6389,periodic,168.0000,5040
6390,periodic,168.0000,18144
6391,periodic,168.0000,5040
6392,periodic,168.0000,22848
6393,periodic,168.0000,5040
6394,periodic,168.0000,25200
6395,periodic,168.0000,7392
6396,periodic,168.0000,24528
6397,periodic,168.0000,26208
6398,periodic,168.0000,8400
6399,periodic,168.0000,11760
6400,periodic,168.0000,23184
6401,periodic,168.0000,7056
6402,periodic,168.0000,100128
6403,periodic,168.0000,7056
6404,periodic,168.0000,12096
6405,periodic,168.0000,6720
6406,periodic,168.0000,6048
6407,periodic,168.0000,6048
6408,periodic,168.0000,13104
6409,periodic,168.0000,56784
6410,periodic,168.0000,19152
6411,periodic,168.0000,18816
6412,periodic,168.0000,10416
6413,periodic,168.0000,10416
6414,periodic,168.0000,5040
6415,periodic,168.0000,5040
6416,periodic,168.0000,5040
6417,periodic,168.0000,5040
6418,periodic,168.0000,5376
6419,periodic,168.0000,5040
6420,periodic,168.0000,5376
