paramID,flag,steps
29384,periodic-1T,19152
29385,periodic-1T,11088
29386,periodic-1T,11088
29387,periodic-1T,10080
29388,periodic-1T,13776
29389,periodic-1T,18144
29390,periodic-1T,136752
29391,periodic-1T,10416
29392,periodic-1T,10416
29393,periodic-1T,10416
29394,periodic-1T,11088
29395,periodic-1T,10752
29396,periodic-1T,16464
29397,periodic-1T,10080
29398,periodic-1T,10080
29399,periodic-1T,24528
29400,periodic-1T,16800
29401,periodic-1T,10416
29402,periodic-1T,10416
29403,periodic-1T,10752
29404,periodic-1T,155568
29405,periodic-1T,107856
29406,periodic-1T,10416
29407,periodic-1T,10416
29408,periodic-1T,16128
29409,periodic-1T,11088
29410,periodic-1T,10416
29411,periodic-1T,24864
29412,periodic-1T,28224
29413,periodic-1T,57792
29414,periodic-1T,10416
29415,periodic-1T,10080
29416,periodic-1T,10416
29417,periodic-1T,10080
29418,periodic-1T,10416
29419,periodic-1T,13776
29420,periodic-1T,21168
29421,periodic-1T,10080
29422,periodic-1T,10416
29423,periodic-1T,17136
29424,periodic-1T,10080
29425,periodic-1T,10416
29426,periodic-1T,10416
29427,periodic-1T,10080
29428,periodic-1T,10416
29429,periodic-1T,10752
29430,periodic-1T,10416
29431,periodic-1T,85008
29432,periodic-1T,148848
29433,periodic-1T,74256
29434,periodic-1T,10752
29435,periodic-1T,10416
29436,periodic-1T,13776
29437,periodic-1T,134736
29438,periodic-1T,10752
29439,periodic-1T,11424
29440,periodic-1T,34272
29441,periodic-1T,10416
29442,periodic-1T,10080
29443,periodic-1T,14784
29444,periodic-1T,11760
29445,periodic-1T,10752
29446,periodic-1T,10080
29447,periodic-1T,28224
29448,periodic-1T,11424
29449,periodic-1T,10080
29450,periodic-1T,13776
29451,periodic-1T,81312
29452,periodic-1T,10416
29453,periodic-1T,10416
29454,periodic-1T,27216
29455,periodic-1T,30576
29456,periodic-1T,13776
29457,periodic-1T,33936
29458,periodic-1T,10416
29459,periodic-1T,17136
29460,periodic-1T,33936
29461,periodic-1T,14784
29462,periodic-1T,38304
29463,periodic-1T,10416
29464,periodic-1T,11424
29465,periodic-1T,16128
29466,periodic-1T,33936
29467,periodic-1T,10080
29468,periodic-1T,17472
29469,periodic-1T,58464
29470,periodic-1T,30576
29471,periodic-1T,10752
29472,periodic-1T,61488
29473,periodic-1T,40656
29474,periodic-1T,54432
29475,periodic-1T,10080
29476,periodic-1T,11760
29477,periodic-1T,10416
29478,periodic-1T,54768
29479,periodic-1T,10416
29480,periodic-1T,10752
29481,periodic-1T,13776
29482,periodic-1T,52080
29483,periodic-1T,10080
29484,periodic-1T,92400
29485,periodic-1T,34608
29486,unsettled,1000000
29487,periodic-1T,10080
29488,periodic-1T,10416
29489,periodic-1T,10416
29490,periodic-1T,10416
29491,periodic-1T,128016
29492,periodic-1T,10416
29493,periodic-1T,20496
29494,periodic-1T,10416
29495,periodic-1T,10416
29496,periodic-1T,67536
29497,periodic-1T,10416
29498,periodic-1T,10416
29499,periodic-1T,10080
29500,periodic-1T,13776
29501,periodic-1T,75600
29502,periodic-1T,10080
29503,periodic-1T,67536
29504,periodic-1T,10416
29505,periodic-1T,10416
29506,periodic-1T,97104
29507,periodic-1T,10080
29508,periodic-1T,31920
29509,periodic-1T,10416
29510,periodic-1T,10416
29511,periodic-1T,10416
29512,periodic-1T,10752
29513,periodic-1T,10416
29514,periodic-1T,245616
29515,periodic-1T,17808
29516,periodic-1T,20496
29517,periodic-1T,26880
29518,periodic-1T,10416
29519,periodic-1T,13776
29520,periodic-1T,10752
29521,periodic-1T,135744
29522,periodic-1T,10416
29523,periodic-1T,53088
29524,periodic-1T,18816
29525,periodic-1T,41328
29526,periodic-1T,10752
29527,periodic-1T,28560
29528,periodic-1T,23856
29529,periodic-1T,10080
29530,periodic-1T,10080
29531,periodic-1T,10416
29532,periodic-1T,37968
29533,periodic-1T,10416
29534,periodic-1T,10416
29535,periodic-1T,30576
29536,periodic-1T,13776
29537,periodic-1T,14448
29538,periodic-1T,17136
29539,periodic-1T,10416
29540,periodic-1T,54096
29541,periodic-1T,27552
29542,periodic-1T,10752
29543,periodic-1T,10416
29544,periodic-1T,11088
29545,periodic-1T,17136
29546,periodic-1T,11424
29547,periodic-1T,10752
29548,periodic-1T,90048
29549,periodic-1T,10416
29550,periodic-1T,10080
29551,unsettled,1000000
29552,periodic-1T,10416
29553,periodic-1T,10080
29554,periodic-1T,12432
29555,periodic-1T,10080
29556,periodic-1T,11088
29557,periodic-1T,10080
29558,periodic-1T,11088
29559,periodic-1T,10416
29560,periodic-1T,34272
29561,periodic-1T,10080
29562,periodic-1T,10080
29563,periodic-1T,10416
29564,periodic-1T,14112
29565,periodic-1T,20496
29566,periodic-1T,11088
29567,periodic-1T,10080
29568,periodic-1T,87024
29569,periodic-1T,10416
29570,periodic-1T,33936
29571,periodic-1T,52080
29572,periodic-1T,10416
29573,periodic-1T,10416
29574,periodic-1T,10080
29575,periodic-1T,20496
29576,periodic-1T,67536
29577,periodic-1T,27216
29578,periodic-1T,13776
29579,periodic-1T,10080
29580,periodic-1T,10752
29581,periodic-1T,60816
29582,periodic-1T,64176
29583,periodic-1T,10416
29584,periodic-1T,25200
29585,periodic-1T,10416
29586,periodic-1T,10080
29587,periodic-1T,28224
29588,periodic-1T,10752
29589,periodic-1T,10080
29590,periodic-1T,188496
29591,periodic-1T,38304
29592,periodic-1T,10080
29593,periodic-1T,20496
29594,periodic-1T,93744
29595,periodic-1T,71568
29596,periodic-1T,10752
29597,periodic-1T,10080
29598,periodic-1T,10416
29599,periodic-1T,46704
29600,periodic-1T,10080
29601,periodic-1T,89040
29602,periodic-1T,10416
29603,periodic-1T,10416
29604,periodic-1T,14784
29605,periodic-1T,14448
29606,periodic-1T,11088
29607,periodic-1T,10752
29608,periodic-1T,10080
29609,periodic-1T,53760
29610,periodic-1T,10416
29611,periodic-1T,10416
29612,periodic-1T,40656
29613,periodic-1T,27888
29614,periodic-1T,10416
29615,periodic-1T,10416
29616,periodic-1T,20496
29617,periodic-1T,10416
29618,periodic-1T,40656
29619,periodic-1T,10416
29620,periodic-1T,10416
29621,periodic-1T,10416
29622,periodic-1T,10416
29623,periodic-1T,10416
29624,periodic-1T,25872
29625,periodic-1T,10080
29626,periodic-1T,10416
29627,periodic-1T,10416
29628,periodic-1T,10080
29629,periodic-1T,17136
29630,periodic-1T,57456
29631,periodic-1T,99120
29632,periodic-1T,23856
29633,periodic-1T,10416
29634,periodic-1T,33936
29635,periodic-1T,17808
29636,periodic-1T,10416
29637,periodic-1T,10416
29638,periodic-1T,10416
29639,periodic-1T,101136
29640,periodic-1T,24864
29641,periodic-1T,10416
29642,periodic-1T,25200
29643,periodic-1T,33936
29644,periodic-1T,43344
29645,periodic-1T,10080
29646,periodic-1T,10416
29647,periodic-1T,21840
29648,periodic-1T,27216
29649,periodic-1T,10416
29650,periodic-1T,10752
29651,periodic-1T,37296
29652,periodic-1T,25200
29653,periodic-1T,10416
29654,periodic-1T,10080
29655,periodic-1T,27552
29656,periodic-1T,10416
29657,periodic-1T,10416
29658,periodic-1T,10416
29659,periodic-1T,10080
29660,periodic-1T,24192
29661,periodic-1T,10080
29662,periodic-1T,10080
29663,periodic-1T,16800
29664,periodic-1T,10416
29665,periodic-1T,10416
29666,periodic-1T,13776
29667,unsettled,1000000
29668,periodic-1T,10416
29669,periodic-1T,10080
29670,periodic-1T,50736
29671,periodic-1T,10416
29672,periodic-1T,27216
29673,periodic-1T,10416
29674,periodic-1T,44352
29675,periodic-1T,10080
29676,periodic-1T,10080
29677,periodic-1T,10080
29678,periodic-1T,10416
29679,periodic-1T,142464
29680,periodic-1T,10080
29681,periodic-1T,10416
29682,periodic-1T,10080
29683,periodic-1T,38640
29684,periodic-1T,78624
29685,periodic-1T,121296
29686,periodic-1T,64176
29687,periodic-1T,47376
29688,periodic-1T,10416
29689,periodic-1T,10416
29690,periodic-1T,10080
29691,periodic-1T,54096
29692,periodic-1T,10416
29693,periodic-1T,10080
29694,periodic-1T,10080
29695,periodic-1T,10752
29696,periodic-1T,24528
29697,periodic-1T,60816
29698,periodic-1T,20496
29699,periodic-1T,57456
29700,periodic-1T,78288
29701,periodic-1T,27216
29702,periodic-1T,10416
29703,periodic-1T,10416
29704,periodic-1T,10416
29705,periodic-1T,10416
29706,periodic-1T,37296
29707,periodic-1T,10416
29708,periodic-1T,10416
29709,periodic-1T,10080
29710,periodic-1T,10080
29711,periodic-1T,33936
29712,periodic-1T,10080
29713,periodic-1T,10416
29714,periodic-1T,10416
29715,periodic-1T,10416
29716,periodic-1T,10416
29717,periodic-1T,10416
29718,periodic-1T,10416
29719,periodic-1T,10080
29720,periodic-1T,10416
29721,periodic-1T,10080
29722,periodic-1T,10416
29723,periodic-1T,10416
29724,periodic-1T,10080
29725,periodic-1T,10416
29726,periodic-1T,10416
29727,periodic-1T,10416
29728,periodic-1T,10416
29729,periodic-1T,10416
29730,periodic-1T,10416
29731,periodic-1T,16800
29732,periodic-1T,14448
29733,periodic-1T,20496
29734,periodic-1T,60816
29735,periodic-1T,13776
29736,periodic-1T,10080
29737,periodic-1T,10416
29738,periodic-1T,54768
29739,periodic-1T,10080
29740,periodic-1T,10416
29741,periodic-1T,14112
29742,periodic-1T,60816
29743,periodic-1T,17136
29744,periodic-1T,10080
29745,periodic-1T,10416
29746,periodic-1T,10416
29747,periodic-1T,94416
29748,periodic-1T,111216
29749,periodic-1T,10416
29750,periodic-1T,17136
29751,periodic-1T,115584
29752,periodic-1T,57456
29753,periodic-1T,20496
29754,periodic-1T,10080
29755,periodic-1T,10416
29756,periodic-1T,27216
29757,periodic-1T,10416
29758,periodic-1T,10080
29759,periodic-1T,10416
29760,periodic-1T,10416
29761,periodic-1T,10080
29762,periodic-1T,10416
29763,periodic-1T,14784
29764,periodic-1T,40656
29765,periodic-1T,10416
29766,periodic-1T,44352
29767,periodic-1T,10080
29768,periodic-1T,49728
29769,periodic-1T,10416
29770,periodic-1T,10080
29771,periodic-1T,10080
29772,periodic-1T,10080
29773,periodic-1T,23856
29774,periodic-1T,33936
29775,periodic-1T,23856
29776,periodic-1T,10080
29777,periodic-1T,10080
29778,periodic-1T,19488
29779,periodic-1T,10080
29780,periodic-1T,10416
29781,periodic-1T,10416
29782,periodic-1T,10080
29783,periodic-1T,10416
29784,periodic-1T,10416
29785,periodic-1T,10080
29786,periodic-1T,13776
29787,periodic-1T,10416
29788,periodic-1T,10080
29789,periodic-1T,168336
29790,periodic-1T,10080
29791,periodic-1T,24864
29792,periodic-1T,64176
29793,periodic-1T,67536
29794,periodic-1T,26544
29795,periodic-1T,10416
29796,periodic-1T,10416
29797,periodic-1T,13776
29798,periodic-1T,10416
29799,periodic-1T,10080
29800,periodic-1T,10416
29801,periodic-1T,14112
29802,periodic-1T,10080
29803,periodic-1T,148176
29804,periodic-1T,21504
29805,periodic-1T,23856
29806,periodic-1T,10416
29807,periodic-1T,10416
29808,periodic-1T,11088
29809,periodic-1T,10752
29810,periodic-1T,31584
29811,periodic-1T,10080
29812,periodic-1T,10416
29813,periodic-1T,14112
29814,periodic-1T,17136
29815,periodic-1T,10416
29816,periodic-1T,21840
29817,periodic-1T,27216
29818,periodic-1T,94416
29819,periodic-1T,10416
29820,periodic-1T,10416
29821,periodic-1T,10416
29822,periodic-1T,23856
29823,periodic-1T,10416
29824,periodic-1T,47376
29825,periodic-1T,17136
29826,unsettled,1000000
29827,periodic-1T,98448
29828,periodic-1T,17136
29829,periodic-1T,10416
29830,periodic-1T,10416
29831,periodic-1T,10416
29832,periodic-1T,10416
29833,periodic-1T,44016
29834,periodic-1T,30576
29835,periodic-1T,10416
29836,periodic-1T,20496
29837,periodic-1T,10080
29838,periodic-1T,10080
29839,periodic-1T,10416
29840,periodic-1T,10080
29841,periodic-1T,10080
29842,periodic-1T,12096
29843,periodic-1T,10080
29844,periodic-1T,11088
29845,periodic-1T,13776
29846,periodic-1T,10416
29847,periodic-1T,10416
29848,periodic-1T,10416
29849,periodic-1T,10416
29850,periodic-1T,19152
29851,periodic-1T,10416
29852,periodic-1T,10416
29853,periodic-1T,50064
29854,periodic-1T,17136
29855,periodic-1T,10080
29856,periodic-1T,13776
29857,periodic-1T,10416
29858,periodic-1T,10080
29859,periodic-1T,161952
29860,periodic-1T,10752
29861,periodic-1T,12768
29862,periodic-1T,31584
29863,periodic-1T,255696
29864,periodic-1T,10416
29865,periodic-1T,10416
29866,periodic-1T,10416
29867,periodic-1T,10416
29868,periodic-1T,10080
29869,periodic-1T,10416
29870,periodic-1T,13776
29871,periodic-1T,10416
29872,periodic-1T,10080
29873,periodic-1T,10416
29874,periodic-1T,10752
29875,periodic-1T,50736
29876,periodic-1T,57456
29877,periodic-1T,105168
29878,periodic-1T,10080
29879,periodic-1T,68208
29880,periodic-1T,10080
29881,periodic-1T,10416
29882,periodic-1T,17136
29883,periodic-1T,10416
29884,periodic-1T,10416
29885,periodic-1T,17136
29886,periodic-1T,17136
29887,periodic-1T,11760
29888,periodic-1T,60816
29889,periodic-1T,10080
29890,periodic-1T,10416
29891,periodic-1T,10416
29892,periodic-1T,50736
29893,periodic-1T,10416
29894,periodic-1T,11760
29895,periodic-1T,10416
29896,periodic-1T,10416
29897,periodic-1T,10416
29898,periodic-1T,10416
29899,periodic-1T,10080
29900,periodic-1T,10080
29901,periodic-1T,32592
29902,periodic-1T,10416
29903,periodic-1T,10416
29904,periodic-1T,10752
29905,unsettled,1000000
29906,periodic-1T,10416
29907,periodic-1T,10752
29908,periodic-1T,10080
29909,periodic-1T,10080
29910,periodic-1T,10080
29911,periodic-1T,10080
29912,periodic-1T,10416
29913,periodic-1T,10416
29914,periodic-1T,10080
29915,periodic-1T,10416
29916,periodic-1T,10416
29917,periodic-1T,22176
29918,periodic-1T,10416
29919,periodic-1T,33936
29920,periodic-1T,37968
29921,periodic-1T,32928
29922,periodic-1T,10416
29923,periodic-1T,10080
29924,periodic-1T,10752
29925,periodic-1T,10416
29926,periodic-1T,11088
29927,periodic-1T,10752
29928,periodic-1T,21504
29929,periodic-1T,10416
29930,periodic-1T,10416
29931,periodic-1T,14112
29932,periodic-1T,13440
29933,periodic-1T,10080
29934,periodic-1T,89376
29935,periodic-1T,10416
29936,periodic-1T,10416
29937,periodic-1T,64176
29938,periodic-1T,10416
29939,periodic-1T,10416
29940,periodic-1T,10080
29941,periodic-1T,10080
29942,periodic-1T,64512
29943,periodic-1T,84000
29944,periodic-1T,47376
29945,periodic-1T,10416
29946,periodic-1T,34944
29947,periodic-1T,10416
29948,periodic-1T,31920
29949,periodic-1T,10416
29950,periodic-1T,10416
29951,periodic-1T,17136
29952,periodic-1T,10416
29953,periodic-1T,10080
29954,periodic-1T,10080
29955,periodic-1T,10416
29956,periodic-1T,10416
29957,periodic-1T,10752
29958,periodic-1T,10416
29959,periodic-1T,10080
29960,periodic-1T,10416
29961,periodic-1T,10080
29962,periodic-1T,10416
29963,periodic-1T,10416
29964,periodic-1T,18816
29965,periodic-1T,18480
29966,periodic-1T,10080
29967,periodic-1T,21168
29968,periodic-1T,13776
29969,periodic-1T,37296
29970,periodic-1T,20496
29971,periodic-1T,10416
29972,periodic-1T,10416
29973,periodic-1T,40656
29974,periodic-1T,10080
29975,periodic-1T,103824
29976,periodic-1T,10416
29977,periodic-1T,10752
29978,periodic-1T,39312
29979,periodic-1T,24192
29980,periodic-1T,10080
29981,periodic-1T,30576
29982,periodic-1T,10416
29983,periodic-1T,11088
29984,periodic-1T,20496
29985,periodic-1T,10416
29986,periodic-1T,10080
29987,periodic-1T,17136
29988,periodic-1T,10416
29989,periodic-1T,10416
29990,periodic-1T,14448
29991,periodic-1T,10416
29992,periodic-1T,13776
29993,periodic-1T,10080
29994,periodic-1T,10080
29995,periodic-1T,10416
29996,periodic-1T,95424
29997,periodic-1T,10752
29998,periodic-1T,10416
29999,periodic-1T,10416
30000,periodic-1T,33936
30001,periodic-1T,10416
30002,periodic-1T,10416
30003,periodic-1T,10080
30004,periodic-1T,21504
30005,periodic-1T,10416
30006,periodic-1T,10416
30007,periodic-1T,10416
30008,periodic-1T,48384
30009,periodic-1T,10416
30010,periodic-1T,25536
30011,periodic-1T,10080
30012,periodic-1T,23856
30013,periodic-1T,45024
30014,periodic-1T,27216
30015,periodic-1T,10080
30016,periodic-1T,10080
30017,periodic-1T,10416
30018,periodic-1T,10416
30019,periodic-1T,10080
30020,periodic-1T,14784
30021,periodic-1T,17136
30022,periodic-1T,10080
30023,periodic-1T,125664
30024,periodic-1T,10080
30025,periodic-1T,23856
30026,periodic-1T,10416
30027,periodic-1T,47712
30028,periodic-1T,10416
30029,periodic-1T,84672
30030,periodic-1T,10416
30031,periodic-1T,37968
30032,periodic-1T,10416
30033,periodic-1T,37296
30034,periodic-1T,60816
30035,periodic-1T,89376
30036,periodic-1T,27216
30037,periodic-1T,44016
30038,periodic-1T,10416
30039,periodic-1T,54096
30040,periodic-1T,34944
30041,periodic-1T,64176
30042,periodic-1T,10080
30043,periodic-1T,33936
30044,periodic-1T,10416
30045,periodic-1T,10080
30046,periodic-1T,10416
30047,periodic-1T,44016
30048,periodic-1T,27552
30049,periodic-1T,17136
30050,periodic-1T,13776
30051,periodic-1T,19488
30052,periodic-1T,39648
30053,periodic-1T,10416
30054,periodic-1T,10416
30055,periodic-1T,10416
30056,periodic-1T,28560
30057,periodic-1T,23856
30058,periodic-1T,10416
30059,periodic-1T,10416
30060,periodic-1T,20496
30061,periodic-1T,10416
30062,periodic-1T,44016
30063,periodic-1T,35952
30064,periodic-1T,10416
30065,periodic-1T,10416
30066,periodic-1T,11424
30067,periodic-1T,582624
30068,periodic-1T,10416
30069,periodic-1T,10416
30070,periodic-1T,10416
30071,periodic-1T,45024
30072,periodic-1T,31248
30073,periodic-1T,10416
30074,periodic-1T,10416
30075,periodic-1T,10416
30076,periodic-1T,10080
30077,periodic-1T,10416
30078,periodic-1T,10416
30079,periodic-1T,11088
30080,periodic-1T,10416
30081,periodic-1T,10080
30082,periodic-1T,10416
30083,periodic-1T,10416
30084,periodic-1T,10416
30085,periodic-1T,47376
30086,periodic-1T,28560
30087,unsettled,1000000
30088,periodic-1T,27552
30089,periodic-1T,10752
30090,periodic-1T,10080
30091,periodic-1T,81312
30092,periodic-1T,13776
30093,periodic-1T,111888
30094,periodic-1T,10416
30095,periodic-1T,10416
30096,periodic-1T,10416
30097,periodic-1T,38976
30098,periodic-1T,17136
30099,periodic-1T,10752
30100,periodic-1T,10416
30101,periodic-1T,11424
30102,periodic-1T,10416
30103,periodic-1T,10416
30104,periodic-1T,10080
30105,periodic-1T,10080
30106,periodic-1T,70896
30107,periodic-1T,23856
30108,periodic-1T,17136
30109,unsettled,1000000
30110,periodic-1T,10416
30111,unsettled,1000000
30112,periodic-1T,10416
30113,periodic-1T,10416
30114,periodic-1T,10080
30115,periodic-1T,10416
30116,periodic-1T,10416
30117,periodic-1T,40656
30118,periodic-1T,31248
30119,periodic-1T,14112
30120,unsettled,1000000
30121,periodic-1T,21504
30122,periodic-1T,11760
30123,periodic-1T,68544
30124,periodic-1T,10416
30125,periodic-1T,11760
30126,periodic-1T,74928
30127,periodic-1T,10080
30128,periodic-1T,30576
30129,periodic-1T,10080
30130,periodic-1T,33600
30131,periodic-1T,57792
30132,periodic-1T,27216
30133,periodic-1T,18480
30134,periodic-1T,10080
30135,periodic-1T,17472
30136,periodic-1T,11424
30137,periodic-1T,11088
30138,periodic-1T,114576
30139,periodic-1T,24528
30140,periodic-1T,115920
30141,periodic-1T,10416
30142,periodic-1T,10416
30143,periodic-1T,57456
30144,periodic-1T,10080
30145,periodic-1T,10080
30146,periodic-1T,10752
30147,periodic-1T,10416
30148,periodic-1T,17136
30149,periodic-1T,10080
30150,periodic-1T,21840
30151,periodic-1T,10416
30152,periodic-1T,10080
30153,periodic-1T,12096
30154,periodic-1T,10416
30155,periodic-1T,10416
30156,periodic-1T,20496
30157,periodic-1T,10416
30158,periodic-1T,10080
30159,periodic-1T,10416
30160,periodic-1T,18480
30161,periodic-1T,10416
30162,periodic-1T,20496
30163,periodic-1T,10416
30164,periodic-1T,10752
30165,periodic-1T,20496
30166,periodic-1T,10080
30167,periodic-1T,10752
30168,periodic-1T,11088
30169,periodic-1T,78288
30170,periodic-1T,77952
30171,periodic-1T,47712
30172,periodic-1T,15456
30173,periodic-1T,10080
30174,periodic-1T,85008
30175,periodic-1T,10416
30176,periodic-1T,20496
30177,periodic-1T,40992
30178,periodic-1T,10416
30179,periodic-1T,10416
30180,periodic-1T,10416
30181,periodic-1T,37296
30182,periodic-1T,10416
30183,periodic-1T,10416
30184,periodic-1T,10416
30185,periodic-1T,13440
30186,periodic-1T,13776
30187,periodic-1T,20496
30188,periodic-1T,104496
30189,periodic-1T,10416
30190,periodic-1T,55104
30191,periodic-1T,13776
30192,periodic-1T,45360
30193,periodic-1T,135072
30194,periodic-1T,81984
30195,periodic-1T,23856
30196,periodic-1T,10416
30197,periodic-1T,10416
30198,periodic-1T,72240
30199,periodic-1T,10080
30200,periodic-1T,64176
30201,periodic-1T,10416
30202,periodic-1T,14112
30203,periodic-1T,10416
30204,periodic-1T,10416
30205,periodic-1T,10080
30206,periodic-1T,11088
30207,periodic-1T,10416
30208,periodic-1T,10752
30209,periodic-1T,17472
30210,periodic-1T,10416
30211,periodic-1T,77616
30212,periodic-1T,188496
30213,periodic-1T,10416
30214,periodic-1T,10416
30215,periodic-1T,10752
30216,periodic-1T,66528
30217,periodic-1T,10080
30218,periodic-1T,87696
30219,periodic-1T,13776
30220,periodic-1T,10080
30221,periodic-1T,10080
30222,periodic-1T,20496
30223,periodic-1T,10080
30224,periodic-1T,102144
30225,periodic-1T,20496
30226,periodic-1T,24528
30227,periodic-1T,10080
30228,periodic-1T,25200
30229,periodic-1T,10080
30230,periodic-1T,10416
30231,periodic-1T,10752
30232,periodic-1T,47040
30233,periodic-1T,10416
30234,periodic-1T,13776
30235,periodic-1T,47376
30236,periodic-1T,131376
30237,periodic-1T,10080
30238,periodic-1T,10080
30239,periodic-1T,10416
30240,periodic-1T,10416
30241,periodic-1T,11424
30242,periodic-1T,74256
30243,periodic-1T,10080
30244,periodic-1T,17136
30245,periodic-1T,13776
30246,periodic-1T,10416
30247,periodic-1T,10416
30248,periodic-1T,50736
30249,periodic-1T,10416
30250,periodic-1T,10416
30251,periodic-1T,10416
30252,periodic-1T,30912
30253,periodic-1T,38640
30254,periodic-1T,23856
30255,periodic-1T,10080
30256,periodic-1T,17808
30257,periodic-1T,13776
30258,periodic-1T,122976
30259,periodic-1T,10080
30260,periodic-1T,37296
30261,periodic-1T,13776
30262,periodic-1T,10416
30263,periodic-1T,10416
30264,periodic-1T,10416
30265,periodic-1T,104496
30266,periodic-1T,10080
30267,periodic-1T,10416
30268,periodic-1T,210000
30269,periodic-1T,102144
30270,periodic-1T,10416
30271,periodic-1T,24192
30272,periodic-1T,10416
30273,periodic-1T,10416
30274,periodic-1T,24864
30275,periodic-1T,10752
30276,periodic-1T,10416
30277,periodic-1T,34608
30278,periodic-1T,40656
30279,periodic-1T,48384
30280,periodic-1T,80976
30281,periodic-1T,78960
30282,periodic-1T,10416
30283,periodic-1T,10416
30284,periodic-1T,18144
30285,periodic-1T,10416
30286,periodic-1T,11088
30287,periodic-1T,38976
30288,periodic-1T,10416
30289,periodic-1T,17136
30290,periodic-1T,26880
30291,periodic-1T,10416
30292,periodic-1T,10416
30293,periodic-1T,20496
30294,periodic-1T,10416
30295,periodic-1T,70896
30296,periodic-1T,10416
30297,periodic-1T,10080
30298,periodic-1T,27216
30299,periodic-1T,10416
30300,periodic-1T,10080
30301,periodic-1T,27216
30302,periodic-1T,11088
30303,periodic-1T,40992
30304,periodic-1T,10416
30305,periodic-1T,10080
30306,periodic-1T,104496
30307,periodic-1T,10416
30308,periodic-1T,10416
30309,periodic-1T,10416
30310,periodic-1T,94416
30311,periodic-1T,11424
30312,periodic-1T,10080
30313,periodic-1T,10752
30314,periodic-1T,11760
30315,periodic-1T,10416
30316,periodic-1T,10416
30317,periodic-1T,17136
30318,periodic-1T,10416
30319,periodic-1T,52080
30320,periodic-1T,10080
30321,periodic-1T,10752
30322,periodic-1T,10080
30323,periodic-1T,10416
30324,periodic-1T,20496
30325,periodic-1T,12768
30326,periodic-1T,10416
30327,periodic-1T,21504
30328,periodic-1T,10416
30329,periodic-1T,38640
30330,periodic-1T,62160
30331,periodic-1T,10416
30332,periodic-1T,10080
30333,periodic-1T,11424
30334,periodic-1T,43680
30335,periodic-1T,10080
30336,periodic-1T,151872
30337,periodic-1T,10752
30338,periodic-1T,10416
30339,periodic-1T,50736
30340,periodic-1T,40656
30341,periodic-1T,23856
30342,periodic-1T,64512
30343,periodic-1T,10080
30344,periodic-1T,40656
30345,periodic-1T,52752
30346,periodic-1T,34272
30347,periodic-1T,21840
30348,periodic-1T,22176
30349,periodic-1T,10080
30350,periodic-1T,37296
30351,periodic-1T,10416
30352,periodic-1T,10416
30353,periodic-1T,10416
30354,periodic-1T,10080
30355,periodic-1T,30576
30356,periodic-1T,10080
30357,periodic-1T,17136
30358,periodic-1T,20832
30359,periodic-1T,10416
30360,periodic-1T,10416
30361,periodic-1T,10416
30362,periodic-1T,10416
30363,periodic-1T,14784
30364,periodic-1T,18144
30365,periodic-1T,448896
30366,periodic-1T,64176
30367,periodic-1T,10416
30368,periodic-1T,10080
30369,periodic-1T,10416
30370,periodic-1T,44352
30371,periodic-1T,10416
30372,periodic-1T,10416
30373,periodic-1T,10416
30374,periodic-1T,60816
30375,periodic-1T,10416
30376,periodic-1T,10416
30377,periodic-1T,10416
30378,periodic-1T,10416
30379,periodic-1T,10416
30380,periodic-1T,57456
30381,periodic-1T,10416
30382,periodic-1T,10752
30383,periodic-1T,10080
30384,periodic-1T,10416
30385,periodic-1T,10752
30386,periodic-1T,10416
30387,periodic-1T,10080
30388,periodic-1T,11760
30389,periodic-1T,229152
30390,periodic-1T,47376
30391,periodic-1T,61824
30392,periodic-1T,16464
30393,periodic-1T,36960
30394,periodic-1T,11760
30395,periodic-1T,11760
30396,periodic-1T,49056
30397,periodic-1T,10416
30398,periodic-1T,10416
30399,periodic-1T,10080
30400,periodic-1T,10416
30401,periodic-1T,10416
30402,periodic-1T,17136
30403,periodic-1T,10416
30404,periodic-1T,54432
30405,periodic-1T,10080
30406,periodic-1T,75936
30407,periodic-1T,31248
30408,periodic-1T,10416
30409,periodic-1T,10080
30410,periodic-1T,10080
30411,periodic-1T,10416
30412,periodic-1T,68208
30413,periodic-1T,88368
30414,periodic-1T,25200
30415,periodic-1T,10416
30416,periodic-1T,25200
30417,periodic-1T,12768
30418,periodic-1T,10416
30419,periodic-1T,31920
30420,periodic-1T,13776
30421,periodic-1T,13776
30422,periodic-1T,10416
30423,periodic-1T,10080
30424,periodic-1T,13776
30425,periodic-1T,14784
30426,periodic-1T,10416
30427,periodic-1T,10416
30428,periodic-1T,37296
30429,periodic-1T,10080
30430,periodic-1T,10416
30431,periodic-1T,10416
30432,periodic-1T,20496
30433,periodic-1T,94416
30434,periodic-1T,10080
30435,periodic-1T,80640
30436,periodic-1T,14448
30437,periodic-1T,10080
30438,periodic-1T,10416
30439,periodic-1T,18480
30440,periodic-1T,68544
30441,periodic-1T,45360
30442,periodic-1T,47376
30443,periodic-1T,10416
30444,periodic-1T,10416
30445,periodic-1T,10080
30446,periodic-1T,10416
30447,periodic-1T,30576
30448,unsettled,1000000
30449,periodic-1T,10416
30450,periodic-1T,10416
30451,periodic-1T,79968
30452,periodic-1T,11088
30453,periodic-1T,11760
30454,periodic-1T,131376
30455,periodic-1T,27216
30456,periodic-1T,17136
30457,periodic-1T,51408
30458,periodic-1T,10080
30459,periodic-1T,10416
